WorkTitle #,Word,Tag,POS
,the,O,DT
,law,O,NN
,directly,O,RB
,to,O,TO
,mankind,O,VB
,without,O,IN
,bothering,O,VBG
,with,O,IN
,the,O,DT
,behavior,O,NN
,of,O,IN
,men,O,NNS
,.,O,.
,The,O,DT
,law,O,NN
,of,O,IN
,Nature,O,NNP
,or,O,CC
,the,O,DT
,law,O,NN
,of,O,IN
,History,O,NNP
,",",O,","
,if,O,IN
,properly,O,RB
,executed,O,VBN
,",",O,","
,is,O,VBZ
,expected,O,VBN
,to,O,TO
,produce,O,VB
,mankind,O,NN
,as,O,IN
,its,O,PRP$
,end,O,JJ
,product,O,NN
,;,O,:
,and,O,CC
,this,O,DT
,expectation,O,NN
,lies,O,VBZ
,behind,O,IN
,the,O,DT
,claim,O,NN
,to,O,TO
,global,O,JJ
,rule,O,NN
,of,O,IN
,all,O,DT
,totalitarian,O,JJ
,governments,O,NNS
,.,O,.
,Totalitarian,O,JJ
,policy,O,NN
,claims,O,NNS
,to,O,TO
,transform,O,VB
,the,O,DT
,human,O,JJ
,species,O,NNS
,into,O,IN
,an,O,DT
,active,O,JJ
,unfailing,O,NN
,carrier,O,NN
,of,O,IN
,a,O,DT
,law,O,NN
,to,O,TO
,which,O,WDT
,human,O,JJ
,beings,O,NNS
,otherwise,O,RB
,would,O,MD
,only,O,RB
,passively,O,RB
,and,O,CC
,reluctantly,O,RB
,be,O,VB
,subjected,O,VBN
,.,O,.
,If,O,IN
,it,O,PRP
,is,O,VBZ
,true,O,JJ
,that,O,IN
,the,O,DT
,link,O,NN
,between,O,IN
,totalitarian,O,JJ
,countries,O,NNS
,and,O,CC
,the,O,DT
,civilized,O,JJ
,world,O,NN
,was,O,VBD
,broken,O,VBN
,through,O,IN
,the,O,DT
,monstrous,O,JJ
,crimes,O,NNS
,of,O,IN
,totalitarian,O,JJ
,regimes,O,NNS
,",",O,","
,it,O,PRP
,is,O,VBZ
,also,O,RB
,true,O,JJ
,that,O,IN
,this,O,DT
,criminality,O,NN
,was,O,VBD
,not,O,RB
,due,O,JJ
,to,O,TO
,simple,O,JJ
,aggressiveness,O,NN
,",",O,","
,ruthlessness,O,NN
,",",O,","
,warfare,O,NN
,and,O,CC
,treachery,O,NN
,",",O,","
,but,O,CC
,to,O,TO
,a,O,DT
,conscious,O,JJ
,break,O,NN
,of,O,IN
,that,O,DT
,consensus,O,NN
,iuris,O,NN
,which,O,WDT
,",",O,","
,according,O,VBG
,to,O,TO
,Cicero,I-PER,NNP
,constitutes,O,VBZ
,a,O,DT
,people,O,NNS
,",",O,","
,and,O,CC
,which,O,WDT
,",",O,","
,as,O,IN
,international,O,JJ
,law,O,NN
,",",O,","
,in,O,IN
,modern,O,JJ
,times,O,NNS
,has,O,VBZ
,constituted,O,VBN
,the,O,DT
,civilized,O,JJ
,world,O,NN
,insofar,O,NN
,as,O,IN
,it,O,PRP
,remains,O,VBZ
,the,O,DT
,foundation,O,NN
,stone,O,NN
,of,O,IN
,international,O,JJ
,relations,O,NNS
,even,O,RB
,under,O,IN
,the,O,DT
,conditions,O,NNS
,of,O,IN
,war,O,NN
,.,O,.
,Both,O,DT
,moral,O,JJ
,judgment,O,NN
,and,O,CC
,legal,O,JJ
,punishment,O,NN
,presuppose,O,VB
,this,O,DT
,basic,O,JJ
,consent,O,NN
,;,O,:
,the,O,DT
,criminal,O,NN
,can,O,MD
,be,O,VB
,judged,O,VBN
,justly,O,RB
,only,O,RB
,because,O,IN
,he,O,PRP
,takes,O,VBZ
,part,O,NN
,in,O,IN
,the,O,DT
,consensus,O,NN
,iuris,O,NN
,",",O,","
,and,O,CC
,even,O,RB
,the,O,DT
,revealed,O,JJ
,law,O,NN
,of,O,IN
,God,O,NNP
,can,O,MD
,function,O,VB
,among,O,IN
,men,O,NNS
,only,O,RB
,when,O,WRB
,they,O,PRP
,listen,O,VBP
,and,O,CC
,consent,O,NN
,to,O,TO
,it,O,PRP
,.,O,.
,At,O,IN
,this,O,DT
,point,O,NN
,the,O,DT
,fundamental,O,JJ
,difference,O,NN
,between,O,IN
,the,O,DT
,totalitarian,O,JJ
,and,O,CC
,all,O,DT
,other,O,JJ
,concepts,O,NNS
,of,O,IN
,law,O,NN
,comes,O,VBZ
,to,O,TO
,light,O,JJ
,.,O,.
,Totalitarian,O,JJ
,policy,O,NN
,does,O,VBZ
,not,O,RB
,replace,O,VB
,one,O,CD
,set,O,NN
,of,O,IN
,laws,O,NNS
,with,O,IN
,another,O,DT
,",",O,","
,does,O,VBZ
,not,O,RB
,establish,O,VB
,its,O,PRP$
,own,O,JJ
,consensus,O,NN
,iuris,O,NN
,",",O,","
,does,O,VBZ
,not,O,RB
,create,O,VB
,",",O,","
,by,O,IN
,one,O,CD
,revolution,O,NN
,",",O,","
,a,O,DT
,new,O,JJ
,form,O,NN
,of,O,IN
,legality,O,NN
,.,O,.
,Its,O,PRP$
,defiance,O,NN
,of,O,IN
,all,O,DT
,",",O,","
,even,O,RB
,its,O,PRP$
,own,O,JJ
,positive,O,JJ
,laws,O,NNS
,implies,O,NNS
,that,O,IN
,it,O,PRP
,believes,O,VBZ
,it,O,PRP
,can,O,MD
,do,O,VB
,without,O,IN
,any,O,DT
,consensus,O,NN
,iuris,O,NN
,whatever,O,NN
,",",O,","
,and,O,CC
,still,O,RB
,not,O,RB
,resign,O,VB
,itself,O,PRP
,to,O,TO
,the,O,DT
,tyrannical,O,JJ
,state,O,NN
,of,O,IN
,lawlessness,O,NN
,",",O,","
,arbitrariness,O,NN
,and,O,CC
,fear,O,NN
,.,O,.
,It,O,PRP
,can,O,MD
,do,O,VB
,without,O,IN
,the,O,DT
,consensus,O,NN
,iuris,O,NN
,because,O,IN
,it,O,PRP
,promises,O,VBZ
,to,O,TO
,release,O,VB
,the,O,DT
,fulfillment,O,NN
,of,O,IN
,law,O,NN
,from,O,IN
,all,O,DT
,action,O,NN
,and,O,CC
,will,O,MD
,of,O,IN
,man,O,NN
,;,O,:
,and,O,CC
,it,O,PRP
,promises,O,VBZ
,justice,O,NN
,on,O,IN
,earth,O,NN
,because,O,IN
,it,O,PRP
,claims,O,VBZ
,to,O,TO
,make,O,VB
,mankind,O,VB
,itself,O,PRP
,the,O,DT
,embodiment,O,NN
,of,O,IN
,the,O,DT
,law,O,NN
,.,O,.
,This,O,DT
,identification,O,NN
,of,O,IN
,man,O,NN
,and,O,CC
,law,O,NN
,",",O,","
,which,O,WDT
,seems,O,VBZ
,to,O,TO
,cancel,O,VB
,the,O,DT
,discrepancy,O,NN
,between,O,IN
,legality,O,NN
,and,O,CC
,justice,O,NN
,that,O,WDT
,has,O,VBZ
,plagued,O,VBN
,legal,O,JJ
,thought,O,NN
,since,O,IN
,ancient,O,NN
,times,O,NNS
,",",O,","
,has,O,VBZ
,nothing,O,NN
,in,O,IN
,common,O,JJ
,with,O,IN
,the,O,DT
,lumen,O,NNS
,naturale,O,CC
,or,O,CC
,the,O,DT
,voice,O,NN
,of,O,IN
,conscience,O,NN
,",",O,","
,by,O,IN
,which,O,WDT
,Nature,O,NNP
,or,O,CC
,Divinity,O,NNP
,as,O,IN
,the,O,DT
,sources,O,NNS
,of,O,IN
,authority,O,NN
,for,O,IN
,the,O,DT
,ius,O,JJ
,naturale,O,NN
,or,O,CC
,the,O,DT
,historically,O,RB
,revealed,O,JJ
,commands,O,NNS
,of,O,IN
,God,O,NNP
,",",O,","
,are,O,VBP
,supposed,O,VBN
,to,O,TO
,announce,O,VB
,their,O,PRP$
,authority,O,NN
,in,O,IN
,man,O,NN
,himself,O,PRP
,.,O,.
,This,O,DT
,never,O,RB
,made,O,VBN
,man,O,NN
,a,O,DT
,walking,O,JJ
,embodiment,O,NN
,of,O,IN
,the,O,DT
,law,O,NN
,",",O,","
,but,O,CC
,on,O,IN
,the,O,DT
,contrary,O,JJ
,remained,O,VBD
,distinct,O,JJ
,from,O,IN
,him,O,PRP
,as,O,IN
,the,O,DT
,authority,O,NN
,which,O,WDT
,demanded,O,VBD
,consent,O,NN
,and,O,CC
,obedience,O,NN
,.,O,.
,Nature,O,NN
,or,O,CC
,Divinity,O,NNP
,as,O,IN
,the,O,DT
,source,O,NN
,of,O,IN
,authority,O,NN
,for,O,IN
,positive,O,JJ
,laws,O,NNS
,are,O,VBP
,thought,O,VBN
,of,O,IN
,as,O,IN
,permanent,O,JJ
,and,O,CC
,eternal,O,JJ
,;,O,:
,positive,O,JJ
,laws,O,NNS
,were,O,VBD
,changing,O,VBG
,and,O,CC
,changeable,O,JJ
,according,O,VBG
,to,O,TO
,circumstances,O,NNS
,",",O,","
,but,O,CC
,they,O,PRP
,possessed,O,VBD
,a,O,DT
,relative,O,JJ
,permanence,O,NN
,as,O,IN
,compared,O,VBN
,with,O,IN
,the,O,DT
,much,O,RB
,more,O,RBR
,rapidly,O,RB
,changing,O,VBG
,actions,O,NNS
,of,O,IN
,men,O,NNS
,;,O,:
,and,O,CC
,they,O,PRP
,derived,O,VBD
,this,O,DT
,permanence,O,NN
,from,O,IN
,the,O,DT
,eternal,O,JJ
,presence,O,NN
,of,O,IN
,their,O,PRP$
,source,O,NN
,of,O,IN
,authority,O,NN
,.,O,.
,Positive,O,NNP
,laws,O,NNS
,",",O,","
,therefore,O,RB
,",",O,","
,are,O,VBP
,primarily,O,RB
,designed,O,VBN
,to,O,TO
,function,O,VB
,as,O,IN
,stabilizing,O,JJ
,factors,O,NNS
,for,O,IN
,the,O,DT
,ever,O,RB
,changing,O,VBG
,movements,O,NNS
,of,O,IN
,men,O,NNS
,.,O,.
,In,O,IN
,the,O,DT
,interpretation,O,NN
,of,O,IN
,totalitarianism,O,NN
,",",O,","
,all,O,DT
,laws,O,NNS
,have,O,VBP
,become,O,VBN
,laws,O,NNS
,of,O,IN
,movement,O,NN
,.,O,.
,When,O,WRB
,the,O,DT
,Nazis,O,NNP
,talked,O,VBD
,about,O,IN
,the,O,DT
,law,O,NN
,of,O,IN
,Nature,O,NNP
,or,O,CC
,when,O,WRB
,the,O,DT
,Bolsheviks,O,NNP
,talk,O,NN
,about,O,IN
,the,O,DT
,law,O,NN
,of,O,IN
,History,O,NNP
,",",O,","
,neither,O,DT
,Nature,O,NNP
,nor,O,CC
,History,O,NNP
,is,O,VBZ
,any,O,DT
,longer,O,RB
,the,O,DT
,stabilizing,O,VBG
,source,O,NN
,of,O,IN
,authority,O,NN
,for,O,IN
,the,O,DT
,actions,O,NNS
,of,O,IN
,mortal,O,JJ
,men,O,NNS
,;,O,:
,they,O,PRP
,are,O,VBP
,movements,O,NNS
,in,O,IN
,themselves,O,PRP
,.,O,.
,Underlying,O,VBG
,the,O,DT
,Nazis,O,NNPS
,belief,O,NN
,in,O,IN
,race,O,NN
,laws,O,NNS
,as,O,IN
,the,O,DT
,expression,O,NN
,of,O,IN
,the,O,DT
,law,O,NN
,of,O,IN
,Nature,O,NNP
,in,O,IN
,man,O,NN
,",",O,","
,is,O,VBZ
,Darwin,I-PER,NNP
,s,O,JJ
,idea,O,NN
,of,O,IN
,man,O,NN
,as,O,IN
,the,O,DT
,product,O,NN
,of,O,IN
,a,O,DT
,natural,O,JJ
,development,O,NN
,which,O,WDT
,does,O,VBZ
,not,O,RB
,necessarily,O,RB
,stop,O,VB
,with,O,IN
,the,O,DT
,present,O,JJ
,species,O,NNS
,of,O,IN
,human,O,JJ
,beings,O,NNS
,",",O,","
,just,O,RB
,as,O,IN
,under,O,IN
,the,O,DT
,Bolsheviks,O,NNP
,belief,O,NN
,in,O,IN
,class-struggle,O,NN
,as,O,IN
,the,O,DT
,expression,O,NN
,of,O,IN
,the,O,DT
,law,O,NN
,of,O,IN
,History,O,NNP
,lies,O,VBZ
,Marx,I-PER,NNP
,s,O,JJ
,notion,O,NN
,of,O,IN
,society,O,NN
,as,O,IN
,the,O,DT
,product,O,NN
,of,O,IN
,a,O,DT
,gigantic,O,JJ
,historical,O,JJ
,movement,O,NN
,which,O,WDT
,races,O,VBZ
,according,O,VBG
,to,O,TO
,its,O,PRP$
,own,O,JJ
,law,O,NN
,of,O,IN
,motion,O,NN
,to,O,TO
,the,O,DT
,end,O,NN
,of,O,IN
,historical,O,JJ
,times,O,NNS
,when,O,WRB
,it,O,PRP
,will,O,MD
,abolish,O,VB
,itself,O,PRP
,.,O,.
,The,O,DT
,difference,O,NN
,between,O,IN
,Marx,I-PER,NNP
,s,O,VBD
,historical,O,JJ
,and,O,CC
,Darwin,I-PER,NNP
,s,O,VBD
,naturalistic,O,JJ
,approaches,O,NNS
,has,O,VBZ
,frequently,O,RB
,been,O,VBN
,pointed,O,VBN
,out,O,RP
,",",O,","
,usually,O,RB
,and,O,CC
,rightly,O,RB
,in,O,IN
,favor,O,NN
,of,O,IN
,Marx,I-PER,NNP
,.,O,.
,This,O,DT
,has,O,VBZ
,led,O,VBN
,us,O,PRP
,to,O,TO
,forget,O,VB
,the,O,DT
,great,O,JJ
,and,O,CC
,positive,O,JJ
,interest,O,NN
,Marx,I-PER,NNP
,took,O,VBD
,in,O,IN
,Darwin,I-PER,NNP
,s,O,JJ
,theories,O,NNS
,;,O,:
,Engels,I-PER,NNP
,could,O,MD
,not,O,RB
,think,O,VB
,of,O,IN
,a,O,DT
,greater,O,JJR
,compliment,O,NN
,to,O,TO
,Marx,I-PER,NNP
,s,O,VB
,scholarly,O,RB
,achievements,O,NNS
,than,O,IN
,to,O,TO
,call,O,VB
,him,O,PRP
,the,O,DT
,Darwin,I-PER,NNP
,of,O,IN
,history,O,NN
,.,O,.
,If,O,IN
,one,O,CD
,considers,O,NNS
,",",O,","
,not,O,RB
,the,O,DT
,actual,O,JJ
,achievement,O,NN
,but,O,CC
,",",O,","
,the,O,DT
,basic,O,JJ
,philosophies,O,NNS
,of,O,IN
,both,O,DT
,men,O,NNS
,",",O,","
,it,O,PRP
,turns,O,VBZ
,out,O,RP
,that,O,IN
,ultimately,O,RB
,the,O,DT
,movement,O,NN
,of,O,IN
,History,O,NNP
,and,O,CC
,the,O,DT
,movement,O,NN
,of,O,IN
,Nature,O,NN
,are,O,VBP
,one,O,CD
,and,O,CC
,the,O,DT
,same,O,JJ
,.,O,.
,Darwin,I-PER,NNP
,s,O,JJ
,introduction,O,NN
,of,O,IN
,the,O,DT
,concept,O,NN
,of,O,IN
,development,O,NN
,into,O,IN
,nature,O,NN
,",",O,","
,his,O,PRP$
,insistence,O,NN
,that,O,IN
,",",O,","
,at,O,IN
,least,O,JJS
,in,O,IN
,the,O,DT
,field,O,NN
,of,O,IN
,biology,O,NN
,",",O,","
,natural,O,JJ
,movement,O,NN
,is,O,VBZ
,not,O,RB
,circular,O,JJ
,but,O,CC
,unilinear,O,JJ
,",",O,","
,moving,O,VBG
,in,O,IN
,an,O,DT
,infinitely,O,RB
,progressing,O,JJ
,direction,O,NN
,",",O,","
,means,O,VBZ
,in,O,IN
,fact,O,NN
,that,O,IN
,nature,O,NN
,is,O,VBZ
,",",O,","
,as,O,IN
,it,O,PRP
,were,O,VBD
,",",O,","
,being,O,VBG
,swept,O,VBN
,into,O,IN
,history,O,NN
,",",O,","
,that,O,IN
,natural,O,JJ
,life,O,NN
,is,O,VBZ
,considered,O,VBN
,to,O,TO
,be,O,VB
,historical,O,JJ
,.,O,.
,The,O,DT
,natural,O,JJ
,law,O,NN
,of,O,IN
,the,O,DT
,survival,O,NN
,of,O,IN
,the,O,DT
,fittest,O,JJS
,is,O,VBZ
,just,O,RB
,as,O,RB
,much,O,JJ
,a,O,DT
,historical,O,JJ
,law,O,NN
,and,O,CC
,could,O,MD
,be,O,VB
,used,O,VBN
,as,O,IN
,such,O,JJ
,by,O,IN
,racism,O,NN
,as,O,IN
,Marx,I-PER,NNP
,s,O,VBD
,law,O,NN
,of,O,IN
,the,O,DT
,survival,O,NN
,of,O,IN
,the,O,DT
,most,O,RBS
,progressive,O,JJ
,class,O,NN
,.,O,.
,Marx,I-PER,NNP
,s,O,JJ
,class,O,NN
,struggle,O,NN
,",",O,","
,on,O,IN
,the,O,DT
,other,O,JJ
,hand,O,NN
,",",O,","
,as,O,IN
,the,O,DT
,driving,O,VBG
,force,O,NN
,of,O,IN
,history,O,NN
,is,O,VBZ
,only,O,RB
,the,O,DT
,outward,O,JJ
,expression,O,NN
,of,O,IN
,the,O,DT
,development,O,NN
,of,O,IN
,productive,O,JJ
,forces,O,NNS
,which,O,WDT
,in,O,IN
,turn,O,NN
,have,O,VBP
,their,O,PRP$
,origin,O,NN
,in,O,IN
,the,O,DT
,labor,O,NN
,force,O,NN
,of,O,IN
,men,O,NNS
,.,O,.
,Labor,O,NN
,",",O,","
,according,O,VBG
,to,O,TO
,Marx,I-PER,NNP
,",",O,","
,is,O,VBZ
,not,O,RB
,a,O,DT
,historical,O,JJ
,but,O,CC
,a,O,DT
,natural-biological,O,JJ
,force,O,NN
,",",O,","
,namely,O,RB
,man,O,NN
,s,O,VBD
,metabolism,O,NN
,with,O,IN
,nature,O,NN
,by,O,IN
,which,O,WDT
,he,O,PRP
,conserves,O,VBZ
,his,O,PRP$
,individual,O,JJ
,life,O,NN
,and,O,CC
,reproduces,O,VBZ
,the,O,DT
,species,O,NNS
,.,O,.
,Engels,I-PER,NNS
,saw,O,VBD
,the,O,DT
,affinity,O,NN
,between,O,IN
,the,O,DT
,basic,O,JJ
,convictions,O,NNS
,of,O,IN
,the,O,DT
,two,O,CD
,men,O,NNS
,very,O,RB
,clearly,O,RB
,because,O,IN
,he,O,PRP
,understood,O,VBD
,the,O,DT
,decisive,O,JJ
,role,O,NN
,which,O,WDT
,the,O,DT
,concept,O,NN
,of,O,IN
,development,O,NN
,played,O,VBN
,in,O,IN
,both,O,DT
,theories,O,NNS
,.,O,.
,The,O,DT
,tremendous,O,JJ
,intellectual,O,JJ
,change,O,NN
,which,O,WDT
,took,O,VBD
,place,O,NN
,in,O,IN
,the,O,DT
,middle,O,NN
,of,O,IN
,the,O,DT
,last,O,JJ
,century,O,NN
,consisted,O,VBD
,in,O,IN
,the,O,DT
,refusal,O,NN
,to,O,TO
,view,O,NN
,or,O,CC
,accept,O,VB
,anything,O,NN
,as,O,IN
,it,O,PRP
,is,O,VBZ
,and,O,CC
,in,O,IN
,the,O,DT
,consistent,O,JJ
,interpretation,O,NN
,of,O,IN
,everything,O,NN
,as,O,IN
,being,O,VBG
,only,O,RB
,a,O,DT
,stage,O,NN
,of,O,IN
,some,O,DT
,further,O,JJ
,development,O,NN
,.,O,.
,Whether,O,IN
,the,O,DT
,driving,O,VBG
,force,O,NN
,of,O,IN
,this,O,DT
,development,O,NN
,was,O,VBD
,called,O,VBN
,nature,O,NN
,or,O,CC
,history,O,NN
,is,O,VBZ
,relatively,O,RB
,secondary,O,JJ
,.,O,.
,In,O,IN
,these,O,DT
,theories,O,NNS
,",",O,","
,the,O,DT
,term,O,NN
,law,O,NN
,itself,O,PRP
,changed,O,VBD
,its,O,PRP$
,meaning,O,NN
,:,O,:
,from,O,IN
,expressing,O,VBG
,the,O,DT
,framework,O,NN
,of,O,IN
,stability,O,NN
,within,O,IN
,which,O,WDT
,human,O,JJ
,actions,O,NNS
,and,O,CC
,motions,O,NNS
,can,O,MD
,take,O,VB
,place,O,NN
,",",O,","
,it,O,PRP
,became,O,VBD
,the,O,DT
,expression,O,NN
,of,O,IN
,the,O,DT
,motion,O,NN
,itself,O,PRP
,.,O,.
,II,O,NNP
,By,O,IN
,lawful,O,JJ
,government,O,NN
,we,O,PRP
,understand,O,VBP
,a,O,DT
,body,O,NN
,politic,O,NN
,in,O,IN
,which,O,WDT
,positive,O,JJ
,laws,O,NNS
,are,O,VBP
,needed,O,VBN
,to,O,TO
,translate,O,VB
,and,O,CC
,realize,O,VB
,the,O,DT
,immutable,O,JJ
,ius,O,JJ
,naturale,O,NN
,or,O,CC
,the,O,DT
,eternal,O,JJ
,commandments,O,NNS
,of,O,IN
,God,O,NNP
,into,O,IN
,standards,O,NNS
,of,O,IN
,right,O,JJ
,and,O,CC
,wrong,O,JJ
,.,O,.
,Only,O,RB
,in,O,IN
,these,O,DT
,standards,O,NNS
,",",O,","
,in,O,IN
,the,O,DT
,body,O,NN
,of,O,IN
,positive,O,JJ
,laws,O,NNS
,of,O,IN
,each,O,DT
,country,O,NN
,",",O,","
,do,O,VBP
,the,O,DT
,ius,O,NN
,naturale,O,NN
,or,O,CC
,the,O,DT
,Commandments,O,NNPS
,of,O,IN
,God,O,NNP
,achieve,O,VBP
,their,O,PRP$
,political,O,JJ
,reality,O,NN
,.,O,.
,In,O,IN
,the,O,DT
,body,O,NN
,politic,O,JJ
,of,O,IN
,totalitarian,O,JJ
,government,O,NN
,",",O,","
,this,O,DT
,place,O,NN
,of,O,IN
,positive,O,JJ
,laws,O,NNS
,is,O,VBZ
,taken,O,VBN
,by,O,IN
,total,O,JJ
,terror,O,NN
,",",O,","
,which,O,WDT
,is,O,VBZ
,designed,O,VBN
,to,O,TO
,translate,O,VB
,into,O,IN
,reality,O,NN
,the,O,DT
,law,O,NN
,of,O,IN
,movement,O,NN
,of,O,IN
,History,O,NNP
,or,O,CC
,Nature,O,NNP
,.,O,.
,Just,O,NNP
,as,O,IN
,positive,O,JJ
,laws,O,NNS
,",",O,","
,though,O,IN
,they,O,PRP
,define,O,VBP
,transgressions,O,NNS
,",",O,","
,are,O,VBP
,independent,O,JJ
,of,O,IN
,them,O,PRP
,the,O,DT
,absence,O,NN
,of,O,IN
,crimes,O,NNS
,in,O,IN
,any,O,DT
,society,O,NN
,does,O,VBZ
,not,O,RB
,render,O,VB
,laws,O,NNS
,superfluous,O,JJ
,but,O,CC
,",",O,","
,on,O,IN
,the,O,DT
,contrary,O,JJ
,",",O,","
,signifies,O,NNS
,their,O,PRP$
,most,O,JJS
,perfect,O,JJ
,rule,O,NN
,so,O,RB
,terror,O,RB
,in,O,IN
,totalitarian,O,JJ
,government,O,NN
,has,O,VBZ
,ceased,O,VBN
,to,O,TO
,be,O,VB
,a,O,DT
,mere,O,JJ
,means,O,VBZ
,for,O,IN
,the,O,DT
,suppression,O,NN
,of,O,IN
,opposition,O,NN
,",",O,","
,though,O,IN
,it,O,PRP
,is,O,VBZ
,also,O,RB
,used,O,VBN
,for,O,IN
,such,O,JJ
,purposes,O,NNS
,.,O,.
,Terror,O,NNP
,becomes,O,VBZ
,total,O,JJ
,when,O,WRB
,it,O,PRP
,becomes,O,VBZ
,independent,O,JJ
,of,O,IN
,all,O,DT
,opposition,O,NN
,;,O,:
,it,O,PRP
,rules,O,NNS
,supreme,O,VBD
,when,O,WRB
,nobody,O,NN
,any,O,DT
,longer,O,JJR
,stands,O,NNS
,in,O,IN
,its,O,PRP$
,way,O,NN
,.,O,.
,If,O,IN
,lawfulness,O,NN
,is,O,VBZ
,the,O,DT
,essence,O,NN
,of,O,IN
,non-tyrannical,O,JJ
,government,O,NN
,and,O,CC
,lawlessness,O,NN
,is,O,VBZ
,the,O,DT
,essence,O,NN
,of,O,IN
,tyranny,O,NN
,",",O,","
,then,O,RB
,terror,O,NN
,is,O,VBZ
,the,O,DT
,essence,O,NN
,of,O,IN
,totalitarian,O,JJ
,domination,O,NN
,.,O,.
,Terror,O,NN
,is,O,VBZ
,the,O,DT
,realization,O,NN
,of,O,IN
,the,O,DT
,law,O,NN
,of,O,IN
,movement,O,NN
,;,O,:
,its,O,PRP$
,chief,O,NN
,aim,O,NN
,is,O,VBZ
,to,O,TO
,make,O,VB
,it,O,PRP
,possible,O,JJ
,for,O,IN
,the,O,DT
,force,O,NN
,of,O,IN
,Nature,O,NNP
,or,O,CC
,of,O,IN
,History,O,NNP
,to,O,TO
,race,O,NN
,freely,O,RB
,through,O,IN
,mankind,O,NN
,",",O,","
,unhindered,O,JJ
,by,O,IN
,any,O,DT
,spontaneous,O,JJ
,human,O,JJ
,action,O,NN
,.,O,.
,As,O,IN
,such,O,JJ
,",",O,","
,terror,O,NN
,seeks,O,VBZ
,to,O,TO
,stabilize,O,VB
,men,O,NNS
,in,O,IN
,order,O,NN
,to,O,TO
,liberate,O,VB
,the,O,DT
,forces,O,NNS
,of,O,IN
,Nature,O,NN
,or,O,CC
,History,O,NN
,.,O,.
,It,O,PRP
,is,O,VBZ
,this,O,DT
,movement,O,NN
,which,O,WDT
,singles,O,VBZ
,out,O,RP
,the,O,DT
,foes,O,NNS
,of,O,IN
,mankind,O,NN
,against,O,IN
,whom,O,WP
,terror,O,NN
,is,O,VBZ
,let,O,VBN
,loose,O,JJ
,",",O,","
,and,O,CC
,no,O,DT
,free,O,JJ
,action,O,NN
,of,O,IN
,either,O,DT
,opposition,O,NN
,or,O,CC
,sympathy,O,NN
,can,O,MD
,be,O,VB
,permitted,O,VBN
,to,O,TO
,interfere,O,VB
,with,O,IN
,the,O,DT
,elimination,O,NN
,of,O,IN
,the,O,DT
,objective,O,JJ
,enemy,O,NN
,of,O,IN
,History,O,NNP
,or,O,CC
,Nature,O,NNP
,",",O,","
,of,O,IN
,the,O,DT
,class,O,NN
,or,O,CC
,the,O,DT
,race,O,NN
,.,O,.
,Guilt,O,NNP
,and,O,CC
,innocence,O,NN
,become,O,NN
,senseless,O,JJ
,notions,O,NNS
,;,O,:
,guilty,O,JJ
,is,O,VBZ
,he,O,PRP
,who,O,WP
,stands,O,VBZ
,in,O,IN
,the,O,DT
,way,O,NN
,of,O,IN
,the,O,DT
,natural,O,JJ
,or,O,CC
,historical,O,JJ
,process,O,NN
,which,O,WDT
,has,O,VBZ
,passed,O,VBN
,judgment,O,NN
,over,O,IN
,inferior,O,JJ
,races,O,NNS
,",",O,","
,over,O,IN
,individuals,O,NNS
,unfit,O,JJ
,to,O,TO
,live,O,VB
,",",O,","
,over,O,IN
,dying,O,JJ
,classes,O,NNS
,and,O,CC
,decadent,O,NN
,peoples,O,NNS
,.,O,.
,Terror,O,NN
,executes,O,VBZ
,these,O,DT
,judgments,O,NNS
,",",O,","
,and,O,CC
,before,O,IN
,its,O,PRP$
,court,O,NN
,",",O,","
,all,O,DT
,concerned,O,VBN
,are,O,VBP
,subjectively,O,JJ
,innocent,O,JJ
,:,O,:
,the,O,DT
,murdered,O,VBN
,because,O,IN
,they,O,PRP
,did,O,VBD
,nothing,O,NN
,against,O,IN
,the,O,DT
,system,O,NN
,",",O,","
,and,O,CC
,the,O,DT
,murderers,O,NNS
,because,O,IN
,they,O,PRP
,do,O,VBP
,not,O,RB
,really,O,RB
,murder,O,VB
,but,O,CC
,execute,O,VB
,a,O,DT
,death,O,NN
,sentence,O,NN
,pronounced,O,VBN
,by,O,IN
,some,O,DT
,higher,O,JJR
,tribunal,O,JJ
,.,O,.
,The,O,DT
,rulers,O,NNS
,themselves,O,PRP
,do,O,VBP
,not,O,RB
,claim,O,VB
,to,O,TO
,be,O,VB
,just,O,RB
,or,O,CC
,wise,O,VB
,",",O,","
,but,O,CC
,only,O,RB
,to,O,TO
,execute,O,VB
,historical,O,JJ
,or,O,CC
,natural,O,JJ
,laws,O,NNS
,;,O,:
,they,O,PRP
,do,O,VBP
,not,O,RB
,apply,O,VB
,laws,O,NNS
,",",O,","
,but,O,CC
,execute,O,VBZ
,a,O,DT
,movement,O,NN
,in,O,IN
,accordance,O,NN
,with,O,IN
,its,O,PRP$
,inherent,O,JJ
,law,O,NN
,.,O,.
,Terror,O,NN
,is,O,VBZ
,lawfulness,O,RB
,",",O,","
,if,O,IN
,law,O,NN
,is,O,VBZ
,the,O,DT
,law,O,NN
,of,O,IN
,the,O,DT
,movement,O,NN
,of,O,IN
,some,O,DT
,suprahuman,O,JJ
,force,O,NN
,",",O,","
,Nature,O,NN
,or,O,CC
,History,O,NN
,.,O,.
,Terror,O,NN
,as,O,IN
,the,O,DT
,execution,O,NN
,of,O,IN
,a,O,DT
,law,O,NN
,of,O,IN
,movement,O,NN
